timestamp,person_id,x_gt,y_gt
82.7,personFlow1.8,266.84,170.028
82.75,personFlow1.6,271.388,188.572
82.75,personFlow1.7,266.84,182.05
82.75,personFlow1.8,266.84,170.086
82.8,personFlow1.6,271.441,188.576
82.8,personFlow1.7,266.84,182.107
82.8,personFlow1.8,266.84,170.137
82.85,personFlow1.6,271.5,188.579
82.85,personFlow1.7,266.84,182.171
82.85,personFlow1.8,266.84,170.192
82.9,personFlow1.6,271.558,188.583
82.9,personFlow1.7,266.84,182.225
82.9,personFlow1.8,266.84,170.249
82.95,personFlow1.6,271.613,188.586
82.95,personFlow1.7,266.84,182.289
82.95,personFlow1.8,266.84,170.304
83,personFlow1.6,271.664,188.589
83,personFlow1.7,266.84,182.353
83,personFlow1.8,266.84,170.359
83.05,personFlow1.6,271.723,188.593
83.05,personFlow1.7,266.84,182.417
83.05,personFlow1.8,266.84,170.412
83.1,personFlow1.6,271.775,188.596
83.1,personFlow1.7,266.84,182.478
83.1,personFlow1.8,266.84,170.465
83.15,personFlow1.6,271.838,188.599
83.15,personFlow1.7,266.84,182.535
83.15,personFlow1.8,266.84,170.517
83.2,personFlow1.6,271.894,188.599
83.2,personFlow1.7,266.84,182.597
83.2,personFlow1.8,266.84,170.569
83.25,personFlow1.6,271.955,188.599
83.25,personFlow1.7,266.84,182.655
83.25,personFlow1.8,266.84,170.625
83.3,personFlow1.6,272.014,188.599
83.3,personFlow1.7,266.84,182.71
83.3,personFlow1.8,266.84,170.673
83.35,personFlow1.6,272.075,188.599
83.35,personFlow1.7,266.84,182.77
83.35,personFlow1.8,266.84,170.724
83.4,personFlow1.6,272.131,188.599
83.4,personFlow1.7,266.84,182.831
83.4,personFlow1.8,266.84,170.782
83.45,personFlow1.6,272.183,188.599
83.45,personFlow1.7,266.84,182.891
83.45,personFlow1.8,266.84,170.831
83.5,personFlow1.6,272.235,188.599
83.5,personFlow1.7,266.84,182.945
83.5,personFlow1.8,266.84,170.886
83.55,personFlow1.6,272.295,188.599
83.55,personFlow1.7,266.84,183.002
83.55,personFlow1.8,266.84,170.942
83.6,personFlow1.6,272.352,188.6
83.6,personFlow1.7,266.84,183.059
83.6,personFlow1.8,266.84,170.995
83.65,personFlow1.6,272.403,188.6
83.65,personFlow1.7,266.84,183.118
83.65,personFlow1.8,266.84,171.049
83.7,personFlow1.6,272.455,188.6
83.7,personFlow1.7,266.84,183.173
83.7,personFlow1.8,266.84,171.099
83.75,personFlow1.6,272.514,188.6
83.75,personFlow1.7,266.84,183.236
83.75,personFlow1.8,266.84,171.156
83.8,personFlow1.6,272.567,188.6
83.8,personFlow1.7,266.84,183.291
83.8,personFlow1.8,266.84,171.212
83.85,personFlow1.6,272.626,188.6
83.85,personFlow1.7,266.84,183.346
83.85,personFlow1.8,266.84,171.27
83.9,personFlow1.6,272.685,188.6
83.9,personFlow1.7,266.84,183.407
83.9,personFlow1.8,266.84,171.328
83.95,personFlow1.6,272.741,188.6
83.95,personFlow1.7,266.856,183.525
83.95,personFlow1.8,266.84,171.378
84,personFlow1.6,272.801,188.6
84,personFlow1.7,266.875,183.585
84,personFlow1.8,266.84,171.432
84.05,personFlow1.6,272.863,188.601
84.05,personFlow1.7,266.893,183.645
84.05,personFlow1.8,266.84,171.482
84.1,personFlow1.6,272.929,188.601
84.1,personFlow1.7,266.911,183.706
84.1,personFlow1.8,266.84,171.533
84.15,personFlow1.6,272.993,188.601
84.15,personFlow1.7,266.927,183.759
84.15,personFlow1.8,266.84,171.581
84.2,personFlow1.6,273.054,188.601
84.2,personFlow1.7,266.945,183.819
84.2,personFlow1.8,266.84,171.634
84.25,personFlow1.6,273.107,188.601
84.25,personFlow1.7,266.94,183.82
84.25,personFlow1.8,266.84,171.685
84.3,personFlow1.6,273.171,188.601
84.3,personFlow1.7,266.94,183.879
84.3,personFlow1.8,266.84,171.735
84.35,personFlow1.6,273.23,188.601
84.35,personFlow1.7,266.94,183.941
84.35,personFlow1.8,266.84,171.791
84.4,personFlow1.6,273.283,188.601
84.4,personFlow1.7,266.94,184.001
84.4,personFlow1.8,266.84,171.85
84.45,personFlow1.6,273.338,188.601
84.45,personFlow1.7,266.94,184.055
84.45,personFlow1.8,266.84,171.904
84.5,personFlow1.6,273.393,188.602
84.5,personFlow1.7,266.94,184.12
84.5,personFlow1.8,266.84,171.96
84.55,personFlow1.6,273.455,188.602
84.55,personFlow1.7,266.94,184.179
84.55,personFlow1.8,266.84,172.014
84.6,personFlow1.6,273.52,188.602
84.6,personFlow1.7,266.94,184.237
84.6,personFlow1.8,266.84,172.063
84.65,personFlow1.6,273.581,188.602
84.65,personFlow1.7,266.94,184.292
84.65,personFlow1.8,266.84,172.118
84.7,personFlow1.6,273.645,188.602
84.7,personFlow1.7,266.94,184.352
84.7,personFlow1.8,266.84,172.17
84.75,personFlow1.6,273.706,188.602
84.75,personFlow1.7,266.94,184.416
84.75,personFlow1.8,266.84,172.228
84.8,personFlow1.6,273.77,188.602
84.8,personFlow1.7,266.94,184.471
84.8,personFlow1.8,266.84,172.286
84.85,personFlow1.6,273.832,188.602
84.85,personFlow1.7,266.94,184.531
84.85,personFlow1.8,266.84,172.335
84.9,personFlow1.6,273.894,188.602
84.9,personFlow1.7,266.94,184.593
84.9,personFlow1.8,266.84,172.394
84.95,personFlow1.6,273.957,188.603
84.95,personFlow1.7,266.94,184.653
84.95,personFlow1.8,266.84,172.447
85,personFlow1.6,274.013,188.603
85,personFlow1.7,266.94,184.716
85,personFlow1.8,266.84,172.497
85.05,personFlow1.6,274.066,188.603
85.05,personFlow1.7,266.94,184.768
85.05,personFlow1.8,266.84,172.552
85.1,personFlow1.6,274.124,188.603
85.1,personFlow1.7,266.94,184.826
85.1,personFlow1.8,266.84,172.603
85.15,personFlow1.6,274.185,188.603
85.15,personFlow1.7,266.94,184.89
85.15,personFlow1.8,266.84,172.66
85.2,personFlow1.6,274.239,188.603
85.2,personFlow1.7,266.94,184.95
85.2,personFlow1.8,266.84,172.709
85.25,personFlow1.6,274.298,188.603
85.25,personFlow1.7,266.94,185.003
85.25,personFlow1.8,266.84,172.76
85.3,personFlow1.6,274.361,188.603
85.3,personFlow1.7,266.94,185.056
85.3,personFlow1.8,266.84,172.813
85.35,personFlow1.6,274.418,188.603
85.35,personFlow1.7,266.94,185.11
85.35,personFlow1.8,266.84,172.871
85.4,personFlow1.6,274.472,188.604
85.4,personFlow1.7,266.94,185.168
85.4,personFlow1.8,266.84,172.919
85.45,personFlow1.6,274.531,188.604
85.45,personFlow1.7,266.94,185.231
85.45,personFlow1.8,266.84,172.968
85.5,personFlow1.6,274.591,188.604
85.5,personFlow1.7,266.94,185.289
85.5,personFlow1.8,266.84,173.027
85.55,personFlow1.6,274.651,188.604
85.55,personFlow1.7,266.94,185.353
85.55,personFlow1.8,266.84,173.076
85.6,personFlow1.6,274.706,188.604
85.6,personFlow1.7,266.94,185.418
85.6,personFlow1.8,266.84,173.124
85.65,personFlow1.6,274.759,188.604
85.65,personFlow1.7,266.94,185.473
85.65,personFlow1.8,266.84,173.179
85.7,personFlow1.6,274.823,188.604
85.7,personFlow1.7,266.94,185.534
85.7,personFlow1.8,266.84,173.233
85.75,personFlow1.6,274.886,188.604
85.75,personFlow1.7,266.94,185.589
85.75,personFlow1.8,266.84,173.283
85.8,personFlow1.6,274.952,188.604
85.8,personFlow1.7,266.94,185.647
85.8,personFlow1.8,266.84,173.338
85.85,personFlow1.6,275.013,188.605
85.85,personFlow1.7,266.94,185.706
85.85,personFlow1.8,266.84,173.395
85.9,personFlow1.6,275.071,188.605
85.9,personFlow1.7,266.94,185.77
85.9,personFlow1.8,266.84,173.448
85.95,personFlow1.6,275.136,188.605
85.95,personFlow1.7,266.94,185.834
85.95,personFlow1.8,266.84,173.496
86,personFlow1.6,275.195,188.605
86,personFlow1.7,266.94,185.897
86,personFlow1.8,266.84,173.547
86.05,personFlow1.6,275.259,188.605
86.05,personFlow1.7,266.94,185.95
86.05,personFlow1.8,266.84,173.6
86.1,personFlow1.6,275.322,188.605
86.1,personFlow1.7,266.94,186.011
86.1,personFlow1.8,266.84,173.657
86.15,personFlow1.6,275.388,188.605
86.15,personFlow1.7,266.94,186.075
86.15,personFlow1.8,266.84,173.712
86.2,personFlow1.6,275.441,188.605
86.2,personFlow1.7,266.94,186.137
86.2,personFlow1.8,266.84,173.763
86.25,personFlow1.6,275.505,188.605
86.25,personFlow1.7,266.94,186.198
86.25,personFlow1.8,266.84,173.823
86.3,personFlow1.6,275.56,188.606
86.3,personFlow1.7,266.94,186.257
86.3,personFlow1.8,266.84,173.881
86.35,personFlow1.6,275.622,188.606
86.35,personFlow1.7,266.94,186.321
86.35,personFlow1.8,266.84,173.941
86.4,personFlow1.6,275.689,188.606
86.4,personFlow1.7,266.94,186.379
86.4,personFlow1.8,266.84,173.996
86.45,personFlow1.6,275.747,188.606
86.45,personFlow1.7,266.94,186.436
86.45,personFlow1.8,266.84,174.046
86.5,personFlow1.6,275.807,188.606
86.5,personFlow1.7,266.94,186.494
86.5,personFlow1.8,266.84,174.094
86.55,personFlow1.6,275.862,188.606
86.55,personFlow1.7,266.94,186.554
86.55,personFlow1.8,266.84,174.149
86.6,personFlow1.6,275.915,188.606
86.6,personFlow1.7,266.94,186.606
86.6,personFlow1.8,266.84,174.207
86.65,personFlow1.6,275.979,188.606
86.65,personFlow1.7,266.94,186.662
86.65,personFlow1.8,266.84,174.259
86.7,personFlow1.6,276.045,188.606
86.7,personFlow1.7,266.94,186.718
86.7,personFlow1.8,266.84,174.318
86.75,personFlow1.6,276.109,188.607
86.75,personFlow1.7,266.94,186.777
86.75,personFlow1.8,266.84,174.376
86.8,personFlow1.6,276.17,188.607
86.8,personFlow1.7,266.94,186.835
86.8,personFlow1.8,266.84,174.428
86.85,personFlow1.6,276.23,188.607
86.85,personFlow1.7,266.94,186.897
86.85,personFlow1.8,266.84,174.484
86.9,personFlow1.6,276.289,188.607
86.9,personFlow1.7,266.94,186.949
86.9,personFlow1.8,266.84,174.536
86.95,personFlow1.6,276.349,188.607
86.95,personFlow1.7,266.94,187.008
86.95,personFlow1.8,266.84,174.585
87,personFlow1.6,276.406,188.607
87,personFlow1.7,266.94,187.073
87,personFlow1.8,266.84,174.642
87.05,personFlow1.6,276.46,188.607
87.05,personFlow1.7,266.94,187.129
87.05,personFlow1.8,266.84,174.698
87.1,personFlow1.6,276.522,188.607
87.1,personFlow1.7,266.94,187.187
87.1,personFlow1.8,266.84,174.745
87.15,personFlow1.6,276.587,188.607
87.15,personFlow1.7,266.94,187.249
87.15,personFlow1.8,266.84,174.793
87.2,personFlow1.6,276.642,188.608
87.2,personFlow1.7,266.94,187.309
87.2,personFlow1.8,266.84,174.843
87.25,personFlow1.6,276.697,188.608
87.25,personFlow1.7,266.94,187.368
87.25,personFlow1.8,266.84,174.898
87.3,personFlow1.6,276.757,188.608
87.3,personFlow1.7,266.94,187.433
87.3,personFlow1.8,266.84,174.951
87.35,personFlow1.6,276.822,188.608
87.35,personFlow1.7,266.94,187.496
87.35,personFlow1.8,266.84,175.004
87.4,personFlow1.6,276.881,188.608
87.4,personFlow1.7,266.94,187.55
87.4,personFlow1.8,266.84,175.063
87.45,personFlow1.6,276.943,188.608
87.45,personFlow1.7,266.94,187.606
87.45,personFlow1.8,266.84,175.114
87.5,personFlow1.6,277.007,188.608
87.5,personFlow1.7,266.94,187.662
87.5,personFlow1.8,266.84,175.17
87.55,personFlow1.6,277.072,188.608
87.55,personFlow1.7,266.94,187.717
87.55,personFlow1.8,266.84,175.223
87.6,personFlow1.6,277.133,188.608
87.6,personFlow1.7,266.94,187.77
87.6,personFlow1.8,266.84,175.28
87.65,personFlow1.6,277.194,188.609
87.65,personFlow1.7,266.94,187.822
87.65,personFlow1.8,266.84,175.336
87.7,personFlow1.6,277.249,188.609
87.7,personFlow1.7,266.94,187.884
87.7,personFlow1.8,266.84,175.391
87.75,personFlow1.6,277.311,188.609
87.75,personFlow1.7,266.94,187.949
87.75,personFlow1.8,266.84,175.447
87.8,personFlow1.6,277.366,188.609
87.8,personFlow1.7,266.94,188.009
87.8,personFlow1.8,266.84,175.505
87.85,personFlow1.6,277.423,188.609
87.85,personFlow1.7,266.94,188.065
87.85,personFlow1.8,266.84,175.553
87.9,personFlow1.6,277.485,188.609
87.9,personFlow1.7,267.164,188.311
87.9,personFlow1.8,266.84,175.611
87.95,personFlow1.6,277.542,188.609
87.95,personFlow1.7,267.219,188.315
87.95,personFlow1.8,266.84,175.667
88,personFlow1.6,277.599,188.609
88,personFlow1.7,267.281,188.318
88,personFlow1.8,266.84,175.721
88.05,personFlow1.6,277.654,188.609
88.05,personFlow1.7,267.337,188.322
88.05,personFlow1.8,266.84,175.779
88.1,personFlow1.6,277.711,188.609
88.1,personFlow1.7,267.397,188.326
88.1,personFlow1.8,266.84,175.837
88.15,personFlow1.6,277.767,188.61
88.15,personFlow1.7,267.457,188.329
88.15,personFlow1.8,266.84,175.888
88.2,personFlow1.6,277.826,188.61
88.2,personFlow1.7,267.511,188.333
88.2,personFlow1.8,266.84,175.936
88.25,personFlow1.6,277.886,188.61
88.25,personFlow1.7,267.573,188.337
88.25,personFlow1.8,266.84,175.989
88.3,personFlow1.6,277.948,188.61
88.3,personFlow1.7,267.631,188.34
88.3,personFlow1.8,266.84,176.045
88.35,personFlow1.6,278.004,188.61
88.35,personFlow1.7,267.693,188.344
88.35,personFlow1.8,266.84,176.095
88.4,personFlow1.6,278.064,188.61
88.4,personFlow1.7,267.748,188.347
88.4,personFlow1.8,266.84,176.144
88.45,personFlow1.6,278.117,188.61
88.45,personFlow1.7,267.801,188.351
88.45,personFlow1.8,266.84,176.194
88.5,personFlow1.6,278.177,188.61
88.5,personFlow1.7,267.865,188.355
88.5,personFlow1.8,266.84,176.253
88.55,personFlow1.6,278.242,188.61
88.55,personFlow1.7,267.927,188.358
88.55,personFlow1.8,266.84,176.311
88.6,personFlow1.6,278.3,188.611
88.6,personFlow1.7,267.986,188.362
88.6,personFlow1.8,266.84,176.359
88.65,personFlow1.6,278.359,188.611
88.65,personFlow1.7,268.046,188.366
88.65,personFlow1.8,266.84,176.414
88.7,personFlow1.6,278.412,188.611
88.7,personFlow1.7,268.102,188.369
88.7,personFlow1.8,266.84,176.474
88.75,personFlow1.6,278.475,188.611
88.75,personFlow1.7,268.161,188.373
88.75,personFlow1.8,266.84,176.531
88.8,personFlow1.6,278.535,188.611
88.8,personFlow1.7,268.214,188.376
88.8,personFlow1.8,266.84,176.581
88.85,personFlow1.6,278.591,188.611
88.85,personFlow1.7,268.276,188.38
88.85,personFlow1.8,266.84,176.636
88.9,personFlow1.6,278.652,188.611
88.9,personFlow1.7,268.334,188.384
88.9,personFlow1.8,266.84,176.69
88.95,personFlow1.6,278.711,188.611
88.95,personFlow1.7,268.395,188.387
88.95,personFlow1.8,266.84,176.74
89,personFlow1.6,278.773,188.611
89,personFlow1.7,268.45,188.391
89,personFlow1.8,266.84,176.789
89.05,personFlow1.6,278.837,188.612
89.05,personFlow1.7,268.51,188.394
89.05,personFlow1.8,266.84,176.839
89.1,personFlow1.6,278.899,188.612
89.1,personFlow1.7,268.572,188.398
89.1,personFlow1.8,266.84,176.889
89.15,personFlow1.6,278.961,188.612
89.15,personFlow1.7,268.633,188.402
89.15,personFlow1.8,266.84,176.939
89.2,personFlow1.6,279.022,188.612
89.2,personFlow1.7,268.686,188.405
89.2,personFlow1.8,266.84,176.99
89.25,personFlow1.6,279.077,188.612
89.25,personFlow1.7,268.748,188.409
89.25,personFlow1.8,266.84,177.043
89.3,personFlow1.6,279.132,188.612
89.3,personFlow1.7,268.809,188.413
89.3,personFlow1.8,266.84,177.101
89.35,personFlow1.6,279.195,188.612
89.35,personFlow1.7,268.863,188.416
89.35,personFlow1.8,266.84,177.157
89.4,personFlow1.6,279.259,188.612
89.4,personFlow1.7,268.921,188.42
89.4,personFlow1.8,266.84,177.21
89.45,personFlow1.6,279.316,188.612
89.45,personFlow1.7,268.984,188.424
89.45,personFlow1.8,266.84,177.261
89.5,personFlow1.6,279.381,188.613
89.5,personFlow1.7,269.037,188.427
89.5,personFlow1.8,266.84,177.312
89.55,personFlow1.6,279.446,188.613
89.55,personFlow1.7,269.091,188.43
89.55,personFlow1.8,266.84,177.362
89.6,personFlow1.6,279.499,188.613
89.6,personFlow1.7,269.145,188.434
89.6,personFlow1.8,266.84,177.419
89.65,personFlow1.6,279.562,188.613
89.65,personFlow1.7,269.206,188.437
89.65,personFlow1.8,266.84,177.467
89.7,personFlow1.6,279.616,188.613
89.7,personFlow1.7,269.268,188.441
89.7,personFlow1.8,266.84,177.526
89.75,personFlow1.6,279.679,188.613
89.75,personFlow1.7,269.325,188.445
89.75,personFlow1.8,266.84,177.58
89.8,personFlow1.6,279.741,188.613
89.8,personFlow1.7,269.377,188.448
89.8,personFlow1.8,266.84,177.638
89.85,personFlow1.6,279.8,188.613
89.85,personFlow1.7,269.435,188.452
89.85,personFlow1.8,266.84,177.686
89.9,personFlow1.6,279.861,188.613
89.9,personFlow1.7,269.494,188.455
89.9,personFlow1.8,266.84,177.738
89.95,personFlow1.6,279.924,188.614
89.95,personFlow1.7,269.549,188.459
89.95,personFlow1.8,266.84,177.796
90,personFlow1.6,279.986,188.614
90,personFlow1.7,269.603,188.462
90,personFlow1.8,266.84,177.847
90.05,personFlow1.6,280.049,188.614
90.05,personFlow1.7,269.663,188.466
90.05,personFlow1.8,266.84,177.904
90.05,personFlow1.9,266.84,167.201
90.1,personFlow1.6,280.108,188.614
90.1,personFlow1.7,269.722,188.469
90.1,personFlow1.8,266.84,177.957
90.1,personFlow1.9,266.84,167.276
90.15,personFlow1.6,280.172,188.614
90.15,personFlow1.7,269.786,188.473
90.15,personFlow1.8,266.84,178.013
90.15,personFlow1.9,266.84,167.349
90.2,personFlow1.6,280.237,188.614
90.2,personFlow1.7,269.841,188.477
90.2,personFlow1.8,266.84,178.062
90.2,personFlow1.9,266.84,167.411
90.25,personFlow1.6,280.296,188.614
90.25,personFlow1.7,269.905,188.481
90.25,personFlow1.8,266.84,178.114
90.25,personFlow1.9,266.84,167.478
90.3,personFlow1.6,280.36,188.614
90.3,personFlow1.7,269.96,188.484
90.3,personFlow1.8,266.84,178.167
90.3,personFlow1.9,266.84,167.552
90.35,personFlow1.6,280.414,188.614
90.35,personFlow1.7,270.023,188.488
90.35,personFlow1.8,266.84,178.216
90.35,personFlow1.9,266.84,167.619
90.4,personFlow1.6,280.469,188.615
90.4,personFlow1.7,270.075,188.491
90.4,personFlow1.8,266.84,178.271
90.4,personFlow1.9,266.84,167.683
90.45,personFlow1.6,280.534,188.615
90.45,personFlow1.7,270.134,188.495
90.45,personFlow1.8,266.84,178.324
90.45,personFlow1.9,266.84,167.758
90.5,personFlow1.6,280.591,188.615
90.5,personFlow1.7,270.195,188.499
90.5,personFlow1.8,266.84,178.381
90.5,personFlow1.9,266.84,167.831
90.55,personFlow1.6,280.655,188.615
90.55,personFlow1.7,270.255,188.502
90.55,personFlow1.8,266.84,178.434
90.55,personFlow1.9,266.84,167.905
90.6,personFlow1.6,280.721,188.615
90.6,personFlow1.7,270.315,188.506
90.6,personFlow1.8,266.84,178.485
90.6,personFlow1.9,266.84,167.967
90.65,personFlow1.6,280.787,188.615
90.65,personFlow1.7,270.375,188.51
90.65,personFlow1.8,266.84,178.535
90.65,personFlow1.9,266.84,168.042
90.7,personFlow1.6,280.85,188.615
90.7,personFlow1.7,270.429,188.513
90.7,personFlow1.8,266.84,178.589
90.7,personFlow1.9,266.84,168.117
90.75,personFlow1.6,280.906,188.615
90.75,personFlow1.7,270.489,188.517
90.75,personFlow1.8,266.84,178.637
90.75,personFlow1.9,266.84,168.191
90.8,personFlow1.6,280.97,188.616
90.8,personFlow1.7,270.547,188.52
90.8,personFlow1.8,266.84,178.686
90.8,personFlow1.9,266.84,168.261
90.85,personFlow1.6,281.026,188.616
90.85,personFlow1.7,270.61,188.524
90.85,personFlow1.8,266.84,178.736
90.85,personFlow1.9,266.84,168.331
90.9,personFlow1.6,281.088,188.616
90.9,personFlow1.7,270.665,188.528
90.9,personFlow1.8,266.84,178.789
90.9,personFlow1.9,266.84,168.397
90.95,personFlow1.6,281.154,188.616
90.95,personFlow1.7,270.727,188.531
90.95,personFlow1.8,266.84,178.846
90.95,personFlow1.9,266.84,168.466
91,personFlow1.6,281.218,188.616
91,personFlow1.7,270.788,188.535
91,personFlow1.8,266.84,178.9
91,personFlow1.9,266.84,168.527
91.05,personFlow1.6,281.282,188.616
91.05,personFlow1.7,270.848,188.539
91.05,personFlow1.8,266.84,178.949
91.05,personFlow1.9,266.84,168.597
91.1,personFlow1.6,281.34,188.616
91.1,personFlow1.7,270.901,188.542
91.1,personFlow1.8,266.84,179
91.1,personFlow1.9,266.84,168.664
91.15,personFlow1.6,281.405,188.616
91.15,personFlow1.7,270.957,188.546
91.15,personFlow1.8,266.84,179.057
91.15,personFlow1.9,266.84,168.731
91.2,personFlow1.6,281.47,188.616
91.2,personFlow1.7,271.019,188.55
91.2,personFlow1.8,266.84,179.111
91.2,personFlow1.9,266.84,168.797
91.25,personFlow1.6,281.529,188.617
91.25,personFlow1.7,271.083,188.553
91.25,personFlow1.8,266.84,179.161
91.25,personFlow1.9,266.84,168.862
91.3,personFlow1.6,281.59,188.617
91.3,personFlow1.7,271.146,188.557
91.3,personFlow1.8,266.84,179.211
91.3,personFlow1.9,266.84,168.931
91.35,personFlow1.6,281.647,188.617
91.35,personFlow1.7,271.2,188.561
91.35,personFlow1.8,266.84,179.267
91.35,personFlow1.9,266.84,168.997
91.4,personFlow1.6,281.709,188.617
91.4,personFlow1.7,271.255,188.564
91.4,personFlow1.8,266.84,179.316
91.4,personFlow1.9,266.84,169.062
91.45,personFlow1.6,281.766,188.617
91.45,personFlow1.7,271.314,188.568
91.45,personFlow1.8,266.84,179.366
91.45,personFlow1.9,266.84,169.133
91.5,personFlow1.6,281.826,188.617
91.5,personFlow1.7,271.371,188.571
91.5,personFlow1.8,266.84,179.421
91.5,personFlow1.9,266.84,169.207
91.55,personFlow1.6,281.886,188.617
91.55,personFlow1.7,271.428,188.575
91.55,personFlow1.8,266.84,179.479
91.55,personFlow1.9,266.84,169.275
91.6,personFlow1.6,281.948,188.617
91.6,personFlow1.7,271.486,188.578
91.6,personFlow1.8,266.84,179.537
91.6,personFlow1.9,266.84,169.346
91.65,personFlow1.6,282.009,188.617
91.65,personFlow1.7,271.55,188.582
91.65,personFlow1.8,266.84,179.591
91.65,personFlow1.9,266.84,169.41
91.7,personFlow1.6,282.071,188.618
91.7,personFlow1.7,271.61,188.586
91.7,personFlow1.8,266.84,179.65
91.7,personFlow1.9,266.84,169.471
91.75,personFlow1.6,282.13,188.618
91.75,personFlow1.7,271.67,188.59
91.75,personFlow1.8,266.84,179.705
91.75,personFlow1.9,266.84,169.542
91.8,personFlow1.6,282.188,188.618
91.8,personFlow1.7,271.723,188.593
91.8,personFlow1.8,266.84,179.753
91.8,personFlow1.9,266.84,169.611
91.85,personFlow1.6,282.246,188.618
91.85,personFlow1.7,271.788,188.597
91.85,personFlow1.8,266.84,179.808
91.85,personFlow1.9,266.84,169.679
91.9,personFlow1.6,282.31,188.618
91.9,personFlow1.7,271.853,188.599
91.9,personFlow1.8,266.84,179.859
91.9,personFlow1.9,266.84,169.746
91.95,personFlow1.6,282.373,188.618
91.95,personFlow1.7,271.914,188.599
91.95,personFlow1.8,266.84,179.914
91.95,personFlow1.9,266.84,169.815
92,personFlow1.6,282.436,188.618
92,personFlow1.7,271.978,188.599
92,personFlow1.8,266.84,179.968
92,personFlow1.9,266.84,169.89
92.05,personFlow1.6,282.491,188.618
92.05,personFlow1.7,272.037,188.599
92.05,personFlow1.8,266.84,180.02
92.05,personFlow1.9,266.84,169.953
92.1,personFlow1.6,282.554,188.618
92.1,personFlow1.7,272.097,188.599
92.1,personFlow1.8,266.84,180.074
92.1,personFlow1.9,266.84,170.024
92.15,personFlow1.6,282.617,188.619
92.15,personFlow1.7,272.16,188.599
92.15,personFlow1.8,266.84,180.127
92.15,personFlow1.9,266.84,170.09
92.2,personFlow1.6,282.682,188.619
92.2,personFlow1.7,272.222,188.599
92.2,personFlow1.8,266.84,180.184
92.2,personFlow1.9,266.84,170.164
92.25,personFlow1.6,282.745,188.619
92.25,personFlow1.7,272.285,188.599
92.25,personFlow1.8,266.84,180.238
92.25,personFlow1.9,266.84,170.226
92.3,personFlow1.6,282.801,188.619
92.3,personFlow1.7,272.341,188.6
92.3,personFlow1.8,266.84,180.291
92.3,personFlow1.9,266.84,170.292
92.35,personFlow1.6,282.86,188.619
92.35,personFlow1.7,272.399,188.6
92.35,personFlow1.8,266.84,180.343
92.35,personFlow1.9,266.84,170.362
92.4,personFlow1.6,282.924,188.619
92.4,personFlow1.7,272.457,188.6
92.4,personFlow1.8,266.84,180.394
92.4,personFlow1.9,266.84,170.432
92.45,personFlow1.6,282.982,188.619
92.45,personFlow1.7,272.522,188.6
92.45,personFlow1.8,266.84,180.443
92.45,personFlow1.9,266.84,170.503
92.5,personFlow1.6,283.041,188.619
92.5,personFlow1.7,272.583,188.6
92.5,personFlow1.8,266.84,180.501
92.5,personFlow1.9,266.84,170.576
92.55,personFlow1.6,283.108,188.619
92.55,personFlow1.7,272.65,188.6
92.55,personFlow1.8,266.84,180.558
92.55,personFlow1.9,266.84,170.643
92.6,personFlow1.6,283.162,188.62
92.6,personFlow1.7,272.708,188.6
92.6,personFlow1.8,266.84,180.617
92.6,personFlow1.9,266.84,170.707
92.65,personFlow1.6,283.225,188.62
92.65,personFlow1.7,272.772,188.6
92.65,personFlow1.8,266.84,180.669
92.65,personFlow1.9,266.84,170.774
92.7,personFlow1.6,283.284,188.62
92.7,personFlow1.7,272.833,188.6
92.7,personFlow1.8,266.84,180.726
92.7,personFlow1.9,266.84,170.843
92.75,personFlow1.6,283.339,188.62
92.75,personFlow1.7,272.894,188.601
92.75,personFlow1.8,266.84,180.781
92.75,personFlow1.9,266.84,170.916
92.8,personFlow1.6,283.398,188.62
92.8,personFlow1.7,272.959,188.601
92.8,personFlow1.8,266.84,180.837
92.8,personFlow1.9,266.84,170.982
92.85,personFlow1.6,283.567,188.552
92.85,personFlow1.7,273.027,188.601
92.85,personFlow1.8,266.84,180.886
92.85,personFlow1.9,266.84,171.058
92.9,personFlow1.6,283.621,188.517
92.9,personFlow1.7,273.089,188.601
92.9,personFlow1.8,266.84,180.934
92.9,personFlow1.9,266.84,171.129
92.95,personFlow1.6,283.669,188.486
92.95,personFlow1.7,273.146,188.601
92.95,personFlow1.8,266.84,180.986
92.95,personFlow1.9,266.84,171.196
93,personFlow1.6,283.722,188.451
93,personFlow1.7,273.208,188.601
93,personFlow1.8,266.84,181.044
93,personFlow1.9,266.84,171.259
93.05,personFlow1.6,283.77,188.42
93.05,personFlow1.7,273.274,188.601
93.05,personFlow1.8,266.84,181.102
93.05,personFlow1.9,266.84,171.32
93.1,personFlow1.6,283.815,188.391
93.1,personFlow1.7,273.339,188.601
93.1,personFlow1.8,266.84,181.16
93.1,personFlow1.9,266.84,171.384
93.15,personFlow1.6,283.86,188.362
93.15,personFlow1.7,273.407,188.602
93.15,personFlow1.8,266.84,181.208
93.15,personFlow1.9,266.84,171.452
93.2,personFlow1.6,283.907,188.332
93.2,personFlow1.7,273.469,188.602
93.2,personFlow1.8,266.84,181.262
93.2,personFlow1.9,266.84,171.527
93.25,personFlow1.6,283.958,188.299
93.25,personFlow1.7,273.53,188.602
93.25,personFlow1.8,266.84,181.317
93.25,personFlow1.9,266.84,171.6
93.3,personFlow1.6,284.009,188.266
93.3,personFlow1.7,273.59,188.602
93.3,personFlow1.8,266.84,181.374
